ip_address,country_code,country,city,latitude,longitude,mystery_value
144.4.11.131,PK,Hungary,Gloverburgh,55.0972655497,-20.2849417267,6495941328
223.108.65.92,PM,Belize,Klockoberg,10.1800041111,-42.3698581584,5525685149
36.12.219.206,AI,Saint Lucia,Pfefferbury,-87.858817084,101.4112309457,7748159685
13.218.60.22,NI,El Salvador,Lake Armand,-19.6882755108,58.2544478754,6335844810
216.30.106.178,GE,Guyana,East Citlalli,-38.0003446024,-88.7975466321,8587364308
43.210.105.68,NL,Montenegro,Isabellahaven,30.3897268152,69.1265224627,4864904349
97.100.46.96,UA,Bulgaria,North Makenzieville,-58.0299679333,16.3300657261,9289573547
5.221.185.17,KE,Iceland,Port Dayana,-52.7698892715,84.773385179,4300003721
24.110.92.47,MK,Albania,Port Jarenport,-81.5877863144,-84.0715017152,6327839247
17.3.140.239,PN,American Samoa,North Rod,26.8981473943,6.3628802912,9066701150
63.139.31.185,NO,Burundi,Kyleighstad,56.1241238595,59.1250497876,5051393867
64.206.49.254,BQ,Malta,Carolanneshire,1.8460018297,-174.5542270155,1037457511
3.108.145.41,DZ,South Africa,Kiehnberg,16.2020245402,170.6341666316,4123354007
169.65.162.121,KH,Finland,Keanuton,-10.1689647233,102.6676533908,9689548264
169.210.214.26,NU,Estonia,Kristoferton,86.6977678917,60.1645136654,4288020299
7.132.192.100,EU,Norway,Wittington,latitude,longitude,0
178.49.158.113,IO,Turkmenistan,West Else,-16.7166065989,72.2494486967,6806551479
114.19.65.13,FI,Tuvalu,Kodymouth,17.2655085151,-98.5683772744,4510341305
192.189.210.6,ST,Uzbekistan,North Ettiebury,-37.5153963938,55.0566117938,6782183236
36.83.195.172,ZM,Ireland,Lake Nichole,-42.406844904,169.9133713225,4976137150
200.22.66.16,BO,Liberia,Kundeberg,-11.0471788619,-131.6586355838,9834816121
164.215.163.133,DE,Swaziland,Adamberg,41.2538559967,-18.4893330982,8445516681
47.113.228.250,KG,Montserrat,Port Celestine,45.8604150163,178.8241681294,8174871382
209.132.56.129,PG,Nepal,Stromanfort,2.0633333484,-142.608827069,7839700554
200.123.208.115,,,,0,0,6445176170
90.137.132.48,TF,Marshall Islands,New Zack,-61.1770009699,-3.0288824602,1900226125
40.215.200.250,MV,Guinea,Port Pattieburgh,-46.4514198613,-56.4154541225,8719023894
215.14.179.39,AW,Guatemala,East Alexis,-44.4949369883,155.7413987149,6484861286
205.195.146.180,HN,Gambia,Corineborough,-2.1830834969,-86.9176986541,1572205722
207.178.204.6,SN,Sao Tome and Principe,Terryview,-76.9220262253,-53.9418692038,4631788066
102.47.7.242,SA,Marshall Islands,Macejkovicborough,-78.4310626029,108.7554220215,9582333589
29.30.25.244,TV,Lithuania,Brittanyshire,-59.5897246045,-42.4469738567,4740224460
50.25.38.117,PH,France,Port Abigayle,-25.4063968076,161.9084630009,8727614301
70.224.47.45,GP,"Virgin Islands, U.S.",Ledahaven,43.8958908615,12.1900117749,1890891105
28.231.25.70,PL,Palau,New Coraborough,44.392362832,-168.0476858902,6052102158
48.59.2.134,EC,Japan,New Jedediahview,18.3641518352,10.7501273365,3602219792
133.252.77.181,SZ,Dominica,Lake Newtonview,-61.2086589726,96.49838598,6357790841
157.44.12.158,DJ,Cambodia,East Michael,-51.3491918964,146.4500924926,1056013129
81.13.193.99,CW,Madagascar,Hoegerburgh,-74.4429446928,19.6916539692,8591598043
109.87.8.2,MK,Fiji,Wendellfurt,18.6120201762,4.075416945,5216913627
115.184.202.94,,,,0,0,1374479138
85.68.71.24,PA,Netherlands,New Alessiaview,-1.5710614894,174.5796302115,3326541859
97.154.239.80,CW,Grenada,Caleighchester,-63.7493466074,58.4580458574,2045898458
216.100.124.49,CD,Guyana,New Hollie,63.1627159757,29.0164638766,1463350843
149.221.169.29,VE,Philippines,Kautzerport,-8.445923284,-46.5924369138,9632523611
115.56.153.23,FK,Burkina Faso,Boyerland,82.0153592865,-145.3001726142,5208989738
85.68.71.24,PA,Netherlands,New Alessiaview,-1.5710614894,174.5796302115,3326541859
79.4.120.123,MS,Kazakhstan,South Cheyannestad,-27.1194562413,-128.8031584424,2584811811
85.68.71.24,PA,Netherlands,New Alessiaview,-1.5710614894,174.5796302115,3326541859
176.186.215.80,ZA,Chad,Mathildeton,-45.7272563863,-30.4970085614,1134967552
18.220.36.107,NE,Congo,New Doyle,-59.9207929213,-139.8090257685,9437358251
219.132.147.173,RU,Kuwait,Lowellshire,67.6669357578,13.4383866197,6069196316
167.178.6.92,GL,Turkmenistan,New Jarrodfort,59.9165890969,179.1032479507,1172600275
78.3.71.36,AT,Argentina,Robertberg,29.6049926745,-171.3024701457,4939765155
124.236.195.175,,,,0,0,8312975655
126.147.246.128,VN,Saint Martin,Bonitastad,15.6807755836,170.2729797414,6091353401
48.171.213.36,KY,Montserrat,Idellburgh,-74.7105327525,78.8507484169,9271356811
170.192.135.89,YE,Saint Kitts and Nevis,Zboncakborough,-52.6398712084,-48.587300511,7373970626
44.171.60.133,MY,Cocos (Keeling) Islands,West Janisport,48.3147230816,-135.9658100099,3553035459
58.232.254.254,PN,Turks and Caicos Islands,North Audiestad,-57.6841874543,-173.8430368105,2006305291
169.68.91.111,GB,Isle of Man,Kyrastad,42.0574901504,13.4220626136,9954231014
15.111.176.229,DM,Guatemala,Beahanview,72.3983342364,170.7832369324,3251734671
130.182.79.67,42,Russian Federation,O'Reillyburgh,31.5767688183,72.9454384647,0
66.198.29.250,BB,Cyprus,West Mayeton,0.4550873079,-97.1242552184,9429514341
98.116.8.227,LI,Albania,South Quinten,55.9001987078,-4.6907782982,1810023368
28.113.75.66,PG,Nicaragua,Prestonside,-34.5696757257,97.7475460255,1916337706
38.79.129.84,MP,Solomon Islands,Barneyland,-68.634174843,123.6316875432,5519062429
62.170.175.35,VN,Antigua and Barbuda,West Emmanuelberg,-14.5113043613,23.8005201274,3841002478
31.172.121.223,FM,Turkey,South Daisha,-14.7510666075,93.3467938546,4813266116
43.34.112.136,NU,Tajikistan,North Karley,-77.5252094863,82.6383286371,5399541920
85.68.71.24,PA,Netherlands,New Alessiaview,-1.5710614894,174.5796302115,3326541859
79.211.16.95,GI,Lao People's Democratic Republic,East Wyatt,29.9278500488,-63.8876167172,7133165893
172.239.244.75,VC,French Southern Territories,Goldashire,65.6238028802,-99.9855135879,5480085184
85.68.71.24,PA,Netherlands,New Alessiaview,-1.5710614894,174.5796302115,3326541859
109.68.43.7,CN,Aruba,Michelleshire,-47.1442418491,-46.8995392793,2201530312
151.30.8.207,VU,Serbia,Lake Audrey,20.2348422199,109.8907004877,1422533972
63.204.30.105,IO,Lao People's Democratic Republic,Goyettetown,64.1634640766,-37.5710256742,6993469499
86.188.126.120,BV,Tokelau,East Cleoshire,27.9786253807,131.1405466552,5778461388
94.118.184.6,UY,Barbados,Port Oral,-50.5804056758,20.5014185651,7885531215
98.29.70.34,NE,Costa Rica,New Ezekielfurt,-0.6901428635,-117.2065980562,5140365825
152.154.61.232,SE,Guam,Port Antoinette,-9.2725286403,124.3428085919,2825214473
35.120.82.157,NU,Rwanda,South Yasmeenberg,53.3407903964,-153.027508388,4892453046
105.55.230.107,BZ,Libyan Arab Jamahiriya,South Retta,28.8316940762,-159.6354916433,4105779025
193.48.116.212,42,Qatar,Dewittmouth,-62.2443065015,83.4326863714,0
36.141.227.77,ME,Somalia,New Tamara,-47.0326005951,143.1432575747,2533502128
21.199.184.89,AG,Faroe Islands,Billieborough,-17.3942159301,-162.8045384539,2388761602
151.246.6.110,MS,Saudi Arabia,West Rosaliastad,-34.0959881844,149.2605074983,3109645759
195.52.79.80,BJ,Djibouti,Annamaestad,0.9820240406,-94.6987939419,6325258352
22.166.74.230,42,Iran,Kozeymouth,-79.9732445944,-122.7175362049,0
102.192.47.234,GN,Montserrat,Nicolasburgh,-42.9124267945,4.1107847429,9140891212
195.113.58.68,,,,0,0,5497006975
181.76.232.138,NO,Netherlands Antilles,West Tylermouth,-19.7361420633,-108.093668329,6260673620
142.67.69.106,KY,Wallis and Futuna,North Tiannaview,69.7907403852,-102.4197696484,9619210180
207.98.167.125,HU,Palau,South Arlofurt,,,0
62.97.189.15,LC,China,Grimesborough,52.0213515145,-0.9335196595,4833640947
204.56.211.44,EU,Costa Rica,Lake Heather,latitude,longitude,0
167.165.142.242,PM,Belize,Brigittechester,47.7088841827,13.1310603987,6805232152
154.200.243.57,BT,Venezuela,South Larry,72.1861466321,70.6861664019,5917639071
38.195.70.209,SO,Armenia,Pricetown,-44.7934181873,32.8549666254,5351772324
27.61.134.219,AD,Tunisia,Lake Madisyn,47.7127818001,64.0157389958,4761505042
47.139.48.190,42,Montenegro,West Corashire,-24.0968994487,67.9191333171,0
184.155.244.19,YT,Belgium,Jacobsfurt,-34.3601340676,-16.5674537333,9521164430
184.89.72.197,SB,Estonia,North Norahaven,-6.5982611166,-14.402050829,8570439105
198.49.222.5,EG,Palestinian Territory,Robelside,38.5816270129,4.2413329939,5669322377
166.83.185.248,JE,Tunisia,Kautzerbury,,,0
66.123.15.9,RU,Reunion,East Peteborough,49.6338420002,-143.2777667204,9848243708
151.156.115.168,,,,0,0,6193190209
205.208.42.148,GM,Bhutan,Grimeston,75.8109797424,-152.61636471,2417257073
158.20.143.10,AZ,Iraq,Reynoldston,-42.8031936083,95.2790781359,9528516862
23.170.47.50,GW,Christmas Island,New Andreaneland,11.7255711983,15.9953558928,2343274416
43.9.207.118,ET,Zambia,South Forrest,-71.1954189502,-137.6923689945,1884746341
97.40.143.239,SK,Namibia,Port Arvelton,64.2937791027,-14.7550007908,2509327306
84.251.199.81,LU,Saudi Arabia,Rossieborough,-49.4190705474,-78.7029060969,2702273810
58.34.11.103,HT,Zimbabwe,North Mohamed,77.9911827533,147.2341040945,4933345602
176.132.172.10,BM,Liechtenstein,Madelineton,-68.9667172859,73.9541924372,3969555805
32.121.133.56,CW,Azerbaijan,Anaisshire,77.4344114755,42.6976314212,1346930213
43.30.87.82,BM,Portugal,New Kenyatta,-50.7573842511,-174.0655844183,3148169676
149.60.131.133,US,Hungary,East Nettie,23.9149491586,-152.1905505593,8904264565
159.221.52.43,MM,Democratic People's Republic of Korea,Port Emeraldville,-69.5377638877,161.859844333,2145141536
107.244.221.207,SO,Morocco,West Ruthie,-72.3936694166,-154.2917433731,6443176249
217.161.239.54,BS,United Kingdom,Port Ethan,72.4479198363,-101.3982247479,9586649381
16.227.14.106,BF,Marshall Islands,Lake Vilma,-3.5276261033,-83.0381978301,1614460916
90.147.106.212,SG,Niue,North Jamirland,-53.5727868563,73.4298310535,8465229198
114.167.165.216,ST,Kuwait,Emiliofort,-18.0989595898,12.6910576004,7427987058
163.56.235.121,SS,French Polynesia,VonRuedenbury,-40.3374623471,107.6718318899,4467131158
116.98.109.247,AQ,Slovakia (Slovak Republic),West Jayson,85.3532673145,62.1601840931,1156270082
163.78.82.92,ER,Malawi,South Amaliahaven,-32.5338046792,-3.599565443,9428241218
175.20.40.58,CI,Saint Vincent and the Grenadines,Wallacechester,21.582404359,3.0283702829,5085344635
62.240.14.44,LK,Serbia,Lake Jaydonchester,7.2306782205,58.3557465038,3408317286
174.173.2.79,TG,Brunei Darussalam,Lake Paulaton,68.1377640621,27.0643218887,4165792705
128.100.14.216,MD,Djibouti,West Deltamouth,80.9262887524,-178.041532098,7186809990
203.168.44.9,SK,Iran,Savanahport,-8.5622071779,-97.3312370808,4215287142
59.8.210.107,,,,0,0,3696877626
7.181.140.111,FM,Cook Islands,Port Ianmouth,57.3221580893,-35.6239687168,6432527877
not your IP address,CK,Palau,South Devan,-38.0616107873,-149.477571125,1793798056
84.115.87.52,HN,Saudi Arabia,Weimannport,-41.2973787418,-28.4283403373,6353007805
168.244.82.130,CL,Uzbekistan,Lake Rebekachester,-79.3181664358,-45.531704263,6959093796
170.82.218.198,ES,Saudi Arabia,South Zackery,-24.0316835864,-75.9436873183,1993902943
25.54.63.163,MD,Iran,Gradyborough,-21.3263889756,176.6834672653,6718278541
156.241.205.64,,,,0,0,2555146935
39.164.142.217,CU,Guinea-Bissau,Howardburgh,-35.4900015333,-88.3010882889,3585724978
153.25.67.127,AU,Gibraltar,East Hector,38.4811888015,-43.4488001074,2785801805
85.68.71.24,PA,Netherlands,New Alessiaview,-1.5710614894,174.5796302115,3326541859
86.42.13.108,,,,0,0,5176732524
95.156.151.5,GP,United Arab Emirates,North Jo,-35.0519476001,94.1281837237,2067140088
202.49.212.72,KM,Papua New Guinea,Kerluketon,-79.1072110905,-80.7666610937,2009617752
58.159.197.172,JE,Maldives,Andrewshire,-0.2322727399,41.5046182872,9517338998
147.138.22.228,VI,Brunei Darussalam,Walterside,-3.9776365021,31.9299167307,6875989970
181.246.11.124,AQ,Congo,Cortezville,89.2447658488,106.0574831677,2437921504
35.94.138.136,NF,Faroe Islands,West Dedricton,51.6168352068,18.3085291484,9734334708
200.27.104.123,SV,Bosnia and Herzegovina,Port Jadenport,54.3909319658,70.6696989361,7174576607
187.121.236.230,TJ,Kuwait,North Dewayne,-79.1069072107,-40.5246112493,1408865254
118.27.43.71,ID,Ghana,Port Natalieshire,59.9337042976,-53.179803344,1496207947
191.233.190.201,BZ,Guyana,Lemketown,-27.0257524853,-167.1665482915,4444208023
23.247.153.134,SV,Syrian Arab Republic,Gayhaven,-6.0444839935,-158.2187962409,2620136965
174.238.97.32,OM,Seychelles,North Marisol,89.0976676272,175.959916242,4523607826
102.240.238.25,SJ,Tunisia,West Magdalena,67.1561721644,47.1140042241,1362571247
113.158.233.178,BN,Madagascar,Bobbystad,-9.582988392,-146.205596108,6333243338
110.41.243.39,GP,Cayman Islands,North Jarred,23.2870155693,-171.5166990911,8659323592
135.52.13.162,PY,Madagascar,Samhaven,81.3399834171,-130.6230352344,3029609682
85.68.71.24,PA,Netherlands,New Alessiaview,-1.5710614894,174.5796302115,3326541859
22.3.171.108,FM,Belarus,Keelingstad,77.0300335554,-4.3347004618,6738465633
68.95.240.243,CV,Nigeria,Lake Libby,26.5437342491,108.9358207049,3742742494
73.150.51.77,EU,Tanzania,Hackettmouth,latitude,longitude,0
78.121.225.97,FO,Isle of Man,South Alysson,6.4457057205,-139.9100679321,7084344364
157.73.103.195,SX,Lao People's Democratic Republic,Port Dina,31.6895593325,-173.5875135418,8293793037
4.37.69.129,SM,Turkey,Darrenshire,-60.1065314543,-66.5201352452,1646399157
118.249.156.115,CF,United States of America,North Maudefort,74.2026199558,156.3937075075,3672113324
83.138.54.103,SB,Dominica,Zoiebury,-23.9337245833,-75.175464187,4838884071
172.93.4.158,LC,British Indian Ocean Territory (Chagos Archipelago),Rileyburgh,25.8724589021,162.869745,7824750275
116.77.70.195,CO,Andorra,Gusikowskifort,-25.6106896709,111.4046386157,5061639891
141.168.197.13,CZ,Liberia,Streichburgh,-82.0465139738,-52.7146317266,8284009470
180.28.150.38,SO,Christmas Island,North Elouise,31.6855810105,86.214994175,9928249084
157.157.126.52,GU,Zimbabwe,Manteview,,,0
9.115.6.23,US,Singapore,Wisozkmouth,-84.4481667064,59.4629808438,9540967531
5.49.142.216,DE,South Georgia and the South Sandwich Islands,Smithamville,-55.9065067172,-91.7355759703,5147404428
186.134.84.52,MF,Christmas Island,Nathenhaven,9.8764211242,-47.7103894962,7371352787
50.123.51.235,KY,Antarctica (the territory South of 60 deg S),South Juvenalburgh,65.681172628,166.9581851771,6528555733
148.154.89.217,DZ,Togo,Vivianeshire,20.0961531497,-4.6604811061,8219709684
183.184.186.159,AD,Pitcairn Islands,Lake Alessandra,-12.8011139616,91.5652094062,9071078866
186.203.170.64,ZA,Jersey,North Leanne,-32.4455749344,92.4644314216,9807027747
66.96.115.25,KE,Libyan Arab Jamahiriya,Kerlukeside,43.1596453017,17.1462807136,8826240020
91.36.45.72,CZ,Holy See (Vatican City State),North Dorthyhaven,-17.4199687161,34.2829055474,3075366763
137.94.88.152,FR,Serbia,Litteltown,27.071775105,-115.5303724101,1290197159
39.144.111.157,DE,Cook Islands,Kshlerinland,28.9143498706,-67.2547596782,3611340908
161.132.87.36,KW,Kiribati,Lake Zachariah,-31.3909415889,-28.5596089592,7708307075
154.100.156.4,LR,Bosnia and Herzegovina,New Loyville,34.9457401475,60.1837098331,9129120680
210.82.98.52,CA,Fiji,Enricoside,21.4465748591,1.4698711455,3136789991
4.207.98.238,EU,Norway,New Ebony,latitude,longitude,0
37.94.89.208,KP,Croatia,Lake Lennie,-1.8599994105,-107.1403029409,8739778878
46.252.167.123,GT,Colombia,Botsfordborough,57.6844303804,125.191136825,3919353694
213.31.103.111,RO,Liberia,Rolandoburgh,22.2748390483,-166.3185337555,8068883159
131.226.134.123,KZ,Mauritania,Amaraport,-36.5043632455,158.6909115401,9446743545
202.7.215.45,ET,Guam,West Alvera,19.6026388018,-119.2492422215,1566716685
136.183.29.199,TD,Czech Republic,Medhurstburgh,-30.8981876803,-161.568730121,6278391633
84.208.135.5,CM,Oman,Lake Jazmyn,-34.4859965596,10.0965534273,4456075582
215.206.86.10,SE,United States of America,West Pollyton,-35.2419469532,-67.7978789571,4943848949
66.17.173.148,AR,Norway,Littelfurt,82.6727826622,-93.3305663121,6768576948
125.163.202.155,GD,Panama,East Hannahfurt,-62.5758829087,-150.4970241971,5719320537
163.12.66.136,CW,American Samoa,East Tryciaview,-22.4901440938,11.1380757044,3254142461
170.245.39.98,GD,Ethiopia,Zenaside,42.3016857504,-48.1051926032,4809206079
193.246.232.5,MQ,Grenada,West Brycenstad,-1.0566663236,-22.2208073174,8325669599
122.50.70.116,EU,Czech Republic,Orenfurt,latitude,longitude,0
27.64.133.16,GE,Benin,Kareemton,57.0132688697,-167.3748778224,3829427155
146.181.235.27,MM,Martinique,West Florencio,-24.2654295265,80.525303438,5472212045
147.106.101.128,BH,Serbia,Hendersonstad,-22.2049035104,168.4320968942,4187911735
25.42.86.201,SB,Eritrea,New Ada,30.0550881858,34.8578115371,6705228559
,FR,Ireland,,-14.5264020637,-0.5099456588,0
,ER,Solomon Islands,,-4.3902804355,-133.7444444633,0
137.93.74.212,MA,Saudi Arabia,Kreigerhaven,-63.1558723053,-58.6800367505,4048460421
222.33.126.236,YT,Madagascar,East Caylaton,19.1400153767,-134.1401652765,4623263550
91.62.82.207,BO,Saudi Arabia,North Hazle,-10.2967612589,-85.3988961218,3172707907
154.13.234.3,GL,Belarus,West Meghan,-71.9125832808,-176.7694324647,5466914036
113.192.107.61,MP,Mexico,Kennedimouth,66.5934522643,88.6331023539,2826863134
72.243.66.83,CR,Montserrat,Hudsonside,-68.7837914009,7.4406310827,3236655059
43.103.4.21,,,,0,0,6416462723
184.248.114.186,BR,Greenland,New Samara,24.8599131265,-25.4773737595,2496623690
177.205.20.93,GF,Bulgaria,Kunzemouth,5.9285469721,88.3521101448,7992255941
85.68.71.24,PA,Netherlands,New Alessiaview,-1.5710614894,174.5796302115,3326541859
not your IP address,PS,Liberia,North Judge,-3.2571600964,-135.4273391744,8202598357
29.52.172.124,VG,Liberia,East Buck,-12.5492257574,7.3635319809,7971473452
46.185.91.4,BT,Bosnia and Herzegovina,McKenzieshire,-26.5276325551,155.8940561133,6398911804
87.33.220.36,RW,Pakistan,Vidalmouth,-57.7099584533,-119.447748667,3363743091
152.180.142.136,SA,American Samoa,North Easter,-49.3736267049,132.6878956544,2984836376
25.122.230.116,RE,Zambia,New Fern,36.2058284672,-55.5418532989,8785511750
6.190.212.127,MG,Greenland,Schmidtview,-19.0955738833,-151.4645279629,4914296630
9.22.111.231,TG,Jordan,West Mateo,-26.3358765383,52.767062833,6902536502
80.112.212.234,BR,Hungary,New Connerton,-82.2129976058,75.9182473132,2172314475
148.140.234.184,BY,Antarctica (the territory South of 60 deg S),Nolanport,-55.9350251897,35.1779193958,6787111093
216.92.251.250,LR,Solomon Islands,Jenifermouth,-15.8271679137,-90.8938726635,5495964694
44.68.207.167,TJ,Pakistan,New Lavonneton,-5.8627453825,48.2794101708,5969950456
19.6.225.95,MT,Azerbaijan,New Lucas,10.7547622481,137.9580771602,7349575584
137.131.81.48,CZ,Albania,South Rebekah,-63.2665872541,43.5649493407,4914457223
105.134.202.213,AO,Haiti,Haileyborough,6.2854583343,-146.547198793,4508936888
114.209.170.187,ER,Namibia,Cheyanneview,41.6787958518,118.5745271357,5077959316
220.12.208.80,AX,Kiribati,Lake Angelinashire,-66.4478135334,160.898683204,8865468991
188.34.5.21,BT,Bhutan,Gaylechester,21.5498934166,86.8187187721,9526295284
60.214.67.79,ID,Dominican Republic,Zitaview,-1.7360346922,-151.0045875005,2902866721
206.164.239.238,CA,Cayman Islands,East Orpha,33.0367895121,119.7261752339,9949874713
219.116.41.182,VE,Mauritius,Lake Bennetttown,-65.5533901634,-97.7532134235,4891985388
164.248.100.209,NO,Indonesia,Breitenbergport,6.930846827,-39.5278752192,3988927366
151.84.237.113,YE,Saint Lucia,Keeblerview,70.624930669,137.217591453,1289585199
84.60.250.99,LY,Samoa,Nettieberg,52.3260974251,162.9868361539,9921990269
31.9.53.62,MU,Iraq,Lake Lurline,-73.8529977867,21.9152630169,2984488483
220.111.249.32,BT,Pitcairn Islands,Walterport,-37.9226691386,14.7838825319,2914824002
168.34.240.220,SE,Bulgaria,North Theron,-41.2155185663,32.3181907407,5965358063
86.161.14.146,IL,Philippines,Jaquelinchester,-65.8875593936,77.650039292,4805937932
